Filename,Initial Clause Count,Processed Clause Count,Unprocessed Clause Count,Factor Count,Resolvent Count,Tautologies Deleted,Resolution Result
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD082-1.p,33,808,178420,1302,177908,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD026-3.p,31,494,228392,1069,227804,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD077-2.p,38,840,171085,814,171088,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD021-3.p,30,482,221874,1050,221294,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD008-3.p,29,471,215233,1054,214639,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD067-2.p,33,810,179747,1082,179457,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD072-1.p,32,832,187066,1451,186430,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD038-3.p,31,482,212844,1020,212292,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD076-2.p,38,837,170032,803,170043,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD023-1.p,31,793,175394,1312,174859,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD098-2.p,42,849,182087,736,182173,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD098-3.p,31,483,216781,1047,216204,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD021-1.p,31,819,184455,1439,183819,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD057-3.p,27,467,237995,1144,237315,24,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD060-1.p,31,802,178187,1342,177631,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD054-3.p,31,489,220263,1060,219679,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD031-1.p,31,806,176009,1566,175233,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD008-2.p,34,838,189169,955,189033,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD082-3.p,32,484,209269,1013,208725,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD033-1.p,32,822,185288,1420,184673,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD041-2.p,34,842,192512,1203,192132,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD091-1.p,31,810,177481,1569,176706,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD048-4.p,43,576,220109,859,219789,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD004-1.p,31,768,166742,1168,166326,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD092-3.p,30,481,227205,1092,226584,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD102-1.p,26,443,213841,1085,213193,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD035-3.p,34,518,222710,997,222211,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD060-4.p,34,511,216044,974,215560,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD030-4.p,33,521,234144,1024,233625,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD061-3.p,33,502,215777,1006,215254,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD071-1.p,32,812,179536,1336,178995,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD051-3.p,34,522,225151,1029,224627,17,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD080-1.p,29,834,183162,1628,182354,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD074-1.p,33,816,181475,1097,181176,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD009-3.p,30,494,235544,1099,234929,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD041-1.p,32,809,181711,1342,181161,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD098-4.p,41,568,220338,844,220027,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD059-3.p,29,465,214257,1065,213646,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD078-2.p,35,852,193007,1209,192630,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD053-1.p,34,837,191350,961,191207,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD046-3.p,29,480,230078,1097,229452,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD066-3.p,35,523,218525,957,218069,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD026-1.p,32,816,183135,1389,182545,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-2.p,37,887,204290,889,204266,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD101-1.p,27,806,171343,1733,170404,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD050-2.p,39,847,179337,778,179382,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD012-1.p,32,782,172076,1207,171634,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD095-4.p,46,577,214929,852,214614,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD015-3.p,30,487,228076,1064,227487,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD030-1.p,32,846,195750,1306,195273,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD090-1.p,30,835,183016,1617,182219,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD053-4.p,47,599,227797,858,227497,6,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD059-1.p,30,804,174820,1567,174042,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD073-4.p,33,507,226175,1031,225636,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD044-4.p,31,500,230841,1062,230266,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD024-1.p,31,823,185883,1457,185233,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD068-1.p,31,833,189840,1508,189149,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD091-3.p,30,470,214446,1063,213841,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD089-3.p,30,481,227584,1092,226963,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD036-1.p,33,795,175314,1017,175074,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD051-1.p,35,817,182405,837,182365,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD040-3.p,29,480,229967,1088,229350,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD035-1.p,33,847,196280,1291,195818,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD094-1.p,31,776,167911,1467,167204,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD029-1.p,35,848,193217,979,193066,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD083-1.p,33,779,167240,1139,166862,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD012-2.p,36,826,182903,840,182868,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD006-3.p,27,467,233883,1124,233223,24,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD099-3.p,31,484,226038,1085,225426,20,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD067-1.p,31,785,172378,1262,171885,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD076-4.p,37,514,196882,886,196481,8,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD078-3.p,32,494,223044,1061,222463,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD075-1.p,33,838,190108,1212,189716,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD079-1.p,33,777,166178,1121,165816,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD025-3.p,33,504,215210,977,214717,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD032-3.p,30,484,230772,1101,230146,21,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD049-1.p,35,846,193495,973,193348,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD092-1.p,31,825,180692,1589,179912,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD083-3.p,32,486,214111,1034,213549,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD093-1.p,31,827,181078,1592,180297,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD047-3.p,32,487,204766,997,204238,14,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD060-2.p,35,815,174692,831,174656,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD071-3.p,31,483,215713,1042,215141,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD100-1.p,32,821,183359,1401,182762,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD100-3.p,31,479,215403,1047,214822,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD099-1.p,32,787,168981,1492,168259,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD063-3.p,30,471,210232,1035,209656,18,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD047-2.p,39,843,177949,770,177998,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD050-3.p,34,502,204359,957,203883,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD041-4.p,33,504,215434,987,214931,13,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD081-2.p,40,864,180792,782,180849,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD012-4.p,35,505,201660,932,201209,11,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD100-2.p,42,878,189438,762,189527,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD041-3.p,31,486,213588,1018,213040,15,Time Out
/work/rpanta/TPTP-v8.1.2/Problems/FLD/FLD009-1.p,31,825,188900,1479,188230,15,Time Out
